symbol,rsrating,time
DGP,116.3,2025-07-25
MENS,116.29,2025-07-25
MFG,116.28,2025-07-25
NUS,116.25,2025-07-25
CHEF,116.2,2025-07-25
DDS,116.18,2025-07-25
VBTX,116.16,2025-07-25
HSBC,116.14,2025-07-25
SPRY,116.14,2025-07-25
BELFA,116.11,2025-07-25
BBUC,116.08,2025-07-25
FINV,116.03,2025-07-25
BETE,116.01,2025-07-25
META,115.99,2025-07-25
FFIV,115.99,2025-07-25
AGYS,115.95,2025-07-25
PRXG,115.88,2025-07-25
ITRN,115.87,2025-07-25
NPO,115.85,2025-07-25
BWAY,115.84,2025-07-25
HERO,115.82,2025-07-25
FDIG,115.73,2025-07-25
AMRN,115.73,2025-07-25
DUOL,115.69,2025-07-25
DBD,115.67,2025-07-25
EPOL,115.65,2025-07-25
GCT,115.62,2025-07-25
VNAM,115.59,2025-07-25
BGM,115.59,2025-07-25
IZRL,115.58,2025-07-25
SPPP,115.53,2025-07-25
TAC,115.52,2025-07-25
MT,115.51,2025-07-25
MAKX,115.49,2025-07-25
IFS,115.45,2025-07-25
TFPM,115.4,2025-07-25
BGSF,115.39,2025-07-25
TRS,115.38,2025-07-25
EIS,115.37,2025-07-25
STN,115.36,2025-07-25
LI,115.32,2025-07-25
VSEC,115.29,2025-07-25
MOS,115.24,2025-07-25
OLLI,115.21,2025-07-25
MGYR,115.21,2025-07-25
CNEQ,115.2,2025-07-25
SCHW,115.19,2025-07-25
GSL,115.17,2025-07-25
RTX,115.17,2025-07-25
JBTM,115.07,2025-07-25
AGQ,115.07,2025-07-25
TT,115.04,2025-07-25
Z,115.0,2025-07-25
NDAQ,114.99,2025-07-25
ODDS,114.98,2025-07-25
UCYB,114.97,2025-07-25
AIR,114.94,2025-07-25
BHST,114.92,2025-07-25
DDOG,114.87,2025-07-25
EYPT,114.87,2025-07-25
FCA,114.82,2025-07-25
COHR,114.82,2025-07-25
EVR,114.8,2025-07-25
EXTR,114.79,2025-07-25
BBVA,114.78,2025-07-25
KF,114.78,2025-07-25
SAH,114.78,2025-07-25
LTL,114.69,2025-07-25
AEIS,114.66,2025-07-25
PBM,114.65,2025-07-25
DYNXU,114.62,2025-07-25
CARU,114.59,2025-07-25
NEU,114.58,2025-07-25
GFI,114.57,2025-07-25
SMCI,114.56,2025-07-25
STRK,114.56,2025-07-25
NCSM,114.53,2025-07-25
VYX,114.52,2025-07-25
LOUP,114.5,2025-07-25
RILYP,114.49,2025-07-25
BKCH,114.47,2025-07-25
FAS,114.47,2025-07-25
KURE,114.46,2025-07-25
SMHX,114.45,2025-07-25
SKYU,114.44,2025-07-25
CTGO,114.43,2025-07-25
HOOY,114.43,2025-07-25
ATGE,114.43,2025-07-25
PWRD,114.4,2025-07-25
UPRO,114.39,2025-07-25
FLR,114.38,2025-07-25
CASY,114.37,2025-07-25
EH,114.36,2025-07-25
KD,114.36,2025-07-25
ECVT,114.34,2025-07-25
NEM,114.3,2025-07-25
AMZZ,114.26,2025-07-25
SPXL,114.25,2025-07-25
QLD,114.23,2025-07-25
JETU,114.22,2025-07-25
GOLF,114.19,2025-07-25
ROKT,114.17,2025-07-25
UBRL,114.14,2025-07-25
WNEB,114.07,2025-07-25
DAN,114.05,2025-07-25
STVN,113.99,2025-07-25
ANET,113.98,2025-07-25
SLVP,113.95,2025-07-25
MRCY,113.95,2025-07-25
SFM,113.88,2025-07-25
INTU,113.86,2025-07-25
TCBX,113.86,2025-07-25
EWO,113.86,2025-07-25
MYE,113.82,2025-07-25
ARQT,113.82,2025-07-25
RDCM,113.81,2025-07-25
RILYZ,113.79,2025-07-25
XME,113.77,2025-07-25
RSI,113.77,2025-07-25
GH,113.76,2025-07-25
LDWY,113.75,2025-07-25
ION,113.75,2025-07-25
UNFI,113.67,2025-07-25
ZG,113.67,2025-07-25
SANM,113.65,2025-07-25
UGL,113.64,2025-07-25
GILD,113.62,2025-07-25
IAI,113.61,2025-07-25
OOTO,113.59,2025-07-25
AARD,113.57,2025-07-25
SETM,113.55,2025-07-25
BTSG,113.54,2025-07-25
FHI,113.48,2025-07-25
R,113.44,2025-07-25
AUMI,113.44,2025-07-25
RILYK,113.43,2025-07-25
BSY,113.42,2025-07-25
CNM,113.42,2025-07-25
REX,113.4,2025-07-25
WYNN,113.39,2025-07-25
TEKX,113.32,2025-07-25
SOCL,113.31,2025-07-25
KRUS,113.31,2025-07-25
ONLN,113.28,2025-07-25
CBNK,113.26,2025-07-25
MQQQ,113.26,2025-07-25
CEE,113.23,2025-07-25
NVMI,113.23,2025-07-25
ITRI,113.21,2025-07-25
RAPT,113.11,2025-07-25
CORT,113.08,2025-07-25
SHLS,113.04,2025-07-25
SPYU,113.03,2025-07-25
ZIPP,113.02,2025-07-25
VERB,113.01,2025-07-25
DIS,113.01,2025-07-25
FSS,112.99,2025-07-25
MTRX,112.98,2025-07-25
CLFD,112.98,2025-07-25
KALV,112.89,2025-07-25
CRWL,112.89,2025-07-25
ETNB,112.88,2025-07-25
ORN,112.87,2025-07-25
NFG,112.83,2025-07-25
AFK,112.81,2025-07-25
OSW,112.78,2025-07-25
DERM,112.77,2025-07-25
GOEX,112.75,2025-07-25
PFGC,112.74,2025-07-25
PERI,112.74,2025-07-25
ERJ,112.73,2025-07-25
CPER,112.72,2025-07-25
IDT,112.7,2025-07-25
UNTY,112.69,2025-07-25
LRCX,112.68,2025-07-25
RING,112.67,2025-07-25
TEC,112.67,2025-07-25
NOAH,112.66,2025-07-25
TG,112.63,2025-07-25
BNT,112.62,2025-07-25
MLTX,112.58,2025-07-25
LVS,112.56,2025-07-25
FLKR,112.55,2025-07-25
GOAU,112.55,2025-07-25
PKE,112.53,2025-07-25
BETZ,112.53,2025-07-25
KLAC,112.51,2025-07-25
NVII,112.5,2025-07-25
BYD,112.49,2025-07-25
PDDL,112.49,2025-07-25
LYV,112.48,2025-07-25
MCHPP,112.48,2025-07-25
NPK,112.47,2025-07-25
WGS,112.46,2025-07-25
REAL,112.46,2025-07-25
IPI,112.45,2025-07-25
RBC,112.39,2025-07-25
EZPZ,112.38,2025-07-25
BEPC,112.37,2025-07-25
REZI,112.36,2025-07-25
CTBB,112.35,2025-07-25
MCY,112.34,2025-07-25
JPM,112.32,2025-07-25
BN,112.3,2025-07-25
SGDJ,112.29,2025-07-25
CWEB,112.29,2025-07-25
EWP,112.27,2025-07-25
AX,112.21,2025-07-25
FSM,112.18,2025-07-25
SOLZ,112.14,2025-07-25
SATS,112.14,2025-07-25
CSV,112.14,2025-07-25
PPA,112.13,2025-07-25
FEUZ,112.13,2025-07-25
FIGS,112.08,2025-07-25
SFST,112.08,2025-07-25
FOUR,112.06,2025-07-25
TD,112.05,2025-07-25
FTNT,112.01,2025-07-25
MISL,112.01,2025-07-25
POWL,111.99,2025-07-25
GRAB,111.9,2025-07-25
AGMI,111.88,2025-07-25
OGIG,111.84,2025-07-25
QQQP,111.8,2025-07-25
UPV,111.79,2025-07-25
ICL,111.71,2025-07-25
COCO,111.7,2025-07-25
CTEC,111.68,2025-07-25
PTGX,111.67,2025-07-25
FAST,111.66,2025-07-25
LZ,111.66,2025-07-25
HVAC,111.66,2025-07-25
EVER,111.64,2025-07-25
FDNI,111.62,2025-07-25
NC,111.6,2025-07-25
BAP,111.56,2025-07-25
CR,111.55,2025-07-25
SLM,111.55,2025-07-25
FHN,111.53,2025-07-25
AUPH,111.53,2025-07-25
KTEC,111.53,2025-07-25
PLNT,111.52,2025-07-25
BKNG,111.51,2025-07-25
VIRT,111.5,2025-07-25
FOXA,111.5,2025-07-25
HNNA,111.5,2025-07-25
OPY,111.5,2025-07-25
XTL,111.49,2025-07-25
GENI,111.48,2025-07-25
STKL,111.48,2025-07-25
UAE,111.47,2025-07-25
GDXJ,111.45,2025-07-25
COPJ,111.43,2025-07-25
MUFG,111.43,2025-07-25
AL,111.4,2025-07-25
OVBC,111.32,2025-07-25
IDXX,111.31,2025-07-25
EWY,111.3,2025-07-25
EVTL,111.29,2025-07-25
CAT,111.26,2025-07-25
BULL,111.25,2025-07-25
SFYF,111.23,2025-07-25
RIGL,111.18,2025-07-25
FRAF,111.18,2025-07-25
OI,111.17,2025-07-25
ISRA,111.13,2025-07-25
AGIX,111.12,2025-07-25
CLMT,111.11,2025-07-25
SATO,111.07,2025-07-25
ARVR,111.06,2025-07-25
MAMA,111.06,2025-07-25
GCAD,111.04,2025-07-25
FET,111.0,2025-07-25
EUFN,111.0,2025-07-25
ETSY,110.98,2025-07-25
STT,110.97,2025-07-25
ELFY,110.96,2025-07-25
ALNY,110.94,2025-07-25
TRUP,110.94,2025-07-25
HIMX,110.91,2025-07-25
UGI,110.91,2025-07-25
FRNW,110.88,2025-07-25
BKE,110.85,2025-07-25
HYDR,110.84,2025-07-25
GRMN,110.83,2025-07-25
PLAY,110.77,2025-07-25
PALU,110.77,2025-07-25
RBOT,110.74,2025-07-25
XPO,110.71,2025-07-25
LIND,110.7,2025-07-25
UTES,110.68,2025-07-25
MIRM,110.66,2025-07-25
IQM,110.65,2025-07-25
PALL,110.65,2025-07-25
FROG,110.65,2025-07-25
PINS,110.63,2025-07-25
ADTN,110.63,2025-07-25
CM,110.63,2025-07-25
FDTS,110.63,2025-07-25
VOD,110.62,2025-07-25
NCIQ,110.62,2025-07-25
ARTY,110.6,2025-07-25
BTSGU,110.59,2025-07-25
BFC,110.59,2025-07-25
ALG,110.54,2025-07-25
SOXL,110.53,2025-07-25
FPA,110.52,2025-07-25
DFII,110.5,2025-07-25
GDX,110.5,2025-07-25
CTDD,110.49,2025-07-25
CCEP,110.49,2025-07-25
WFC,110.48,2025-07-25
EET,110.48,2025-07-25
SCHL,110.45,2025-07-25
MCB,110.43,2025-07-25
MAXI,110.4,2025-07-25
TGTX,110.39,2025-07-25
LFCR,110.38,2025-07-25
AMZU,110.38,2025-07-25
FOX,110.36,2025-07-25
WCC,110.35,2025-07-25
SHOC,110.35,2025-07-25
WTAI,110.34,2025-07-25
FXI,110.31,2025-07-25
TWI,110.3,2025-07-25
VSTM,110.29,2025-07-25
FDD,110.29,2025-07-25
FNGS,110.28,2025-07-25
MVBF,110.27,2025-07-25
RUM,110.23,2025-07-25
KGRN,110.21,2025-07-25
IMAX,110.21,2025-07-25
SIXG,110.18,2025-07-25
IETC,110.17,2025-07-25
CSCO,110.15,2025-07-25
PAYC,110.15,2025-07-25
COF,110.1,2025-07-25
BAI,110.08,2025-07-25
LGND,110.08,2025-07-25
KMDA,110.08,2025-07-25
KT,110.07,2025-07-25
ETOR,110.07,2025-07-25
SRBK,110.05,2025-07-25
BAM,110.03,2025-07-25
TRFM,110.01,2025-07-25
WTS,110.01,2025-07-25
ILDR,110.0,2025-07-25
ARMK,109.96,2025-07-25
HIPO,109.95,2025-07-25
DRAI,109.94,2025-07-25
EWH,109.92,2025-07-25
WANT,109.92,2025-07-25
MRX,109.91,2025-07-25
SILJ,109.87,2025-07-25
GSAT,109.87,2025-07-25
IWFL,109.86,2025-07-25
HUT,109.86,2025-07-25
IRON,109.85,2025-07-25
BWFG,109.84,2025-07-25
MSFT,109.84,2025-07-25
URI,109.83,2025-07-25
ETN,109.83,2025-07-25
SEPN,109.82,2025-07-25
SCLX,109.81,2025-07-25
RDTL,109.79,2025-07-25
SAMT,109.77,2025-07-25
SIG,109.77,2025-07-25
AIS,109.75,2025-07-25
SPXC,109.74,2025-07-25
FAI,109.71,2025-07-25
VALN,109.71,2025-07-25
SPMO,109.69,2025-07-25
NGVT,109.69,2025-07-25
DAX,109.69,2025-07-25
LENZ,109.68,2025-07-25
AOTG,109.68,2025-07-25
MEXX,109.65,2025-07-25
BEN,109.64,2025-07-25
JBGS,109.63,2025-07-25
GGME,109.63,2025-07-25
BYFC,109.61,2025-07-25
WISE,109.6,2025-07-25
UBER,109.53,2025-07-25
HSHP,109.5,2025-07-25
TENX,109.44,2025-07-25
SJT,109.43,2025-07-25
CTEX,109.43,2025-07-25
MNRS,109.43,2025-07-25
EWS,109.42,2025-07-25
ELLO,109.42,2025-07-25
LOMA,109.41,2025-07-25
WHLRD,109.4,2025-07-25
FEP,109.4,2025-07-25
SMH,109.33,2025-07-25
NTNX,109.3,2025-07-25
CXSE,109.28,2025-07-25
DELL,109.26,2025-07-25
GL,109.25,2025-07-25
FITE,109.24,2025-07-25
FINX,109.23,2025-07-25
GEL,109.18,2025-07-25
CCSO,109.18,2025-07-25
TWN,109.18,2025-07-25
AIRL,109.17,2025-07-25
HECO,109.17,2025-07-25
EFO,109.16,2025-07-25
SNPS,109.15,2025-07-25
ARKA,109.13,2025-07-25
GWRE,109.12,2025-07-25
RMBS,109.09,2025-07-25
FHTX,109.07,2025-07-25
TKO,109.05,2025-07-25
KARS,109.05,2025-07-25
RJF,108.98,2025-07-25
LAZ,108.96,2025-07-25
AMG,108.94,2025-07-25
DKNG,108.88,2025-07-25
JEQ,108.87,2025-07-25
TOGA,108.85,2025-07-25
FDT,108.79,2025-07-25
ALX,108.79,2025-07-25
CLDL,108.74,2025-07-25
OOQB,108.7,2025-07-25
EWI,108.7,2025-07-25
BABA,108.66,2025-07-25
CRSR,108.66,2025-07-25
FLGR,108.62,2025-07-25
CBRE,108.61,2025-07-25
XRPI,108.61,2025-07-25
RILYT,108.6,2025-07-25
URNM,108.6,2025-07-25
FFTY,108.59,2025-07-25
TITN,108.59,2025-07-25
AWI,108.59,2025-07-25
CHPY,108.58,2025-07-25
TAYD,108.56,2025-07-25
FDCF,108.56,2025-07-25
PBT,108.54,2025-07-25
NIC,108.51,2025-07-25
SSYS,108.51,2025-07-25
SNX,108.5,2025-07-25
PDLB,108.5,2025-07-25
NVDW,108.49,2025-07-25
UXAP,108.47,2025-07-25
OOSB,108.45,2025-07-25
AMBA,108.44,2025-07-25
APPF,108.42,2025-07-25
CTVA,108.4,2025-07-25
CGRO,108.4,2025-07-25
STHH,108.39,2025-07-25
FLNC,108.38,2025-07-25
MS,108.38,2025-07-25
T,108.37,2025-07-25
XAIX,108.36,2025-07-25
SKYW,108.35,2025-07-25
VBIX,108.32,2025-07-25
FLCH,108.31,2025-07-25
FDN,108.27,2025-07-25
GDE,108.25,2025-07-25
BFH,108.25,2025-07-25
IPOS,108.24,2025-07-25
TTWO,108.23,2025-07-25
CNXT,108.23,2025-07-25
GVAL,108.23,2025-07-25
HDSN,108.22,2025-07-25
UYG,108.22,2025-07-25
SPHB,108.22,2025-07-25
MCHI,108.21,2025-07-25
ORA,108.17,2025-07-25
BKR,108.16,2025-07-25
HACK,108.15,2025-07-25
UNIT,108.12,2025-07-25
PH,108.11,2025-07-25
XYZ,108.11,2025-07-25
HROW,108.11,2025-07-25
RETL,108.09,2025-07-25
CBTA,108.08,2025-07-25
FERG,108.07,2025-07-25
AIA,108.07,2025-07-25
THNQ,108.07,2025-07-25
KCE,108.06,2025-07-25
BMO,108.05,2025-07-25
XNTK,108.04,2025-07-25
TXNM,108.03,2025-07-25
VIV,108.03,2025-07-25
WUGI,108.02,2025-07-25
CAS,108.01,2025-07-25
FAN,107.98,2025-07-25
MTUL,107.89,2025-07-25
EWG,107.86,2025-07-25
MTSI,107.86,2025-07-25
TBBK,107.85,2025-07-25
JOF,107.81,2025-07-25
WELL,107.8,2025-07-25
OTLY,107.78,2025-07-25
UBS,107.78,2025-07-25
SPUU,107.77,2025-07-25
DARP,107.76,2025-07-25
SSO,107.72,2025-07-25
IRS,107.71,2025-07-25
LCDL,107.69,2025-07-25
MAGS,107.69,2025-07-25
USM,107.68,2025-07-25
BLK,107.64,2025-07-25
KGEI,107.63,2025-07-25
IGV,107.63,2025-07-25
DG,107.62,2025-07-25
EXPE,107.61,2025-07-25
GNTY,107.6,2025-07-25
HLI,107.59,2025-07-25
GTN,107.59,2025-07-25
ALLE,107.59,2025-07-25
VMI,107.58,2025-07-25
CQQQ,107.55,2025-07-25
BKD,107.52,2025-07-25
JTEK,107.52,2025-07-25
TIMB,107.51,2025-07-25
BDC,107.5,2025-07-25
EMEQ,107.49,2025-07-25
TDY,107.49,2025-07-25
BROS,107.44,2025-07-25
MAIN,107.44,2025-07-25
RAYJ,107.44,2025-07-25
CART,107.43,2025-07-25
CBSE,107.4,2025-07-25
HAS,107.38,2025-07-25
PESI,107.38,2025-07-25
SF,107.38,2025-07-25
EPR,107.37,2025-07-25
FPH,107.36,2025-07-25
MBBC,107.36,2025-07-25
SNDK,107.36,2025-07-25
PTC,107.34,2025-07-25
CBOE,107.34,2025-07-25
BX,107.33,2025-07-25
CXDO,107.32,2025-07-25
ALV,107.31,2025-07-25
NVT,107.3,2025-07-25
GXC,107.3,2025-07-25
GVA,107.29,2025-07-25
THFF,107.26,2025-07-25
VAC,107.25,2025-07-25
HBM,107.24,2025-07-25
IGM,107.22,2025-07-25
RTXG,107.2,2025-07-25
CARR,107.2,2025-07-25
RBA,107.2,2025-07-25
CPA,107.2,2025-07-25
YGLD,107.19,2025-07-25
IYW,107.17,2025-07-25
CLIX,107.15,2025-07-25
FBNC,107.15,2025-07-25
STEM,107.14,2025-07-25
CFG,107.14,2025-07-25
KBWB,107.14,2025-07-25
BATT,107.13,2025-07-25
RPRX,107.13,2025-07-25
AIQ,107.13,2025-07-25
ETR,107.12,2025-07-25
PAX,107.07,2025-07-25
TSLA,107.05,2025-07-25
ELPC,107.05,2025-07-25
FDTX,107.04,2025-07-25
QQUP,107.0,2025-07-25
VERS,106.97,2025-07-25
HDB,106.96,2025-07-25
BITS,106.95,2025-07-25
SPHR,106.93,2025-07-25
MKOR,106.92,2025-07-25
NAMS,106.91,2025-07-25
LUXE,106.91,2025-07-25
PIZ,106.88,2025-07-25
HNGE,106.87,2025-07-25
NYMT,106.87,2025-07-25
BVN,106.86,2025-07-25
BLOX,106.86,2025-07-25
QGEN,106.82,2025-07-25
EFAS,106.81,2025-07-25
ONIT,106.8,2025-07-25
THMZ,106.77,2025-07-25
EQT,106.77,2025-07-25
NODE,106.77,2025-07-25
PBBK,106.76,2025-07-25
PNQI,106.76,2025-07-25
PEJ,106.76,2025-07-25
ARM,106.75,2025-07-25
TTEQ,106.73,2025-07-25
PCCE,106.72,2025-07-25
FWONK,106.71,2025-07-25
FER,106.7,2025-07-25
CIB,106.7,2025-07-25
FOWF,106.69,2025-07-25
MINV,106.64,2025-07-25
PWB,106.64,2025-07-25
TCBI,106.64,2025-07-25
NVEE,106.63,2025-07-25
NSC,106.61,2025-07-25
AGRW,106.61,2025-07-25
FGD,106.59,2025-07-25
ESTA,106.58,2025-07-25
IDV,106.55,2025-07-25
BTF,106.55,2025-07-25
CIBR,106.53,2025-07-25
FRGE,106.5,2025-07-25
URNJ,106.5,2025-07-25
SPYQ,106.48,2025-07-25
HLT,106.48,2025-07-25
HAIL,106.47,2025-07-25
PODD,106.45,2025-07-25
PSLV,106.44,2025-07-25
HG,106.41,2025-07-25
MCH,106.41,2025-07-25
RPG,106.4,2025-07-25
FTWO,106.36,2025-07-25
HTB,106.36,2025-07-25
KKR,106.34,2025-07-25
RILY,106.34,2025-07-25
RVER,106.33,2025-07-25
GRID,106.33,2025-07-25
UTSL,106.32,2025-07-25
BOTT,106.31,2025-07-25
DAT,106.3,2025-07-25
JIVE,106.29,2025-07-25
WILD,106.28,2025-07-25
FWD,106.28,2025-07-25
TDG,106.27,2025-07-25
CADL,106.25,2025-07-25
FDG,106.23,2025-07-25
AZTD,106.2,2025-07-25
IAG,106.19,2025-07-25
BKGI,106.18,2025-07-25
CNRG,106.17,2025-07-25
AIFD,106.16,2025-07-25
NITE,106.15,2025-07-25
CSGS,106.15,2025-07-25
BSVN,106.14,2025-07-25
FPXE,106.14,2025-07-25
SNRE,106.13,2025-07-25
VGT,106.12,2025-07-25
VCTR,106.12,2025-07-25
PAC,106.12,2025-07-25
TRI,106.11,2025-07-25
SEIC,106.1,2025-07-25
FTEC,106.09,2025-07-25
IVRS,106.09,2025-07-25
IXP,106.09,2025-07-25
LHX,106.09,2025-07-25
ARQ,106.06,2025-07-25
EBIZ,106.06,2025-07-25
KARO,106.03,2025-07-25
FDRV,106.03,2025-07-25
PLMR,106.03,2025-07-25
NVST,106.02,2025-07-25
STRF,106.0,2025-07-25
DINT,105.98,2025-07-25
AVDV,105.97,2025-07-25
AIRR,105.96,2025-07-25
KCAI,105.95,2025-07-25
MLI,105.95,2025-07-25
GRNY,105.95,2025-07-25
XLK,105.94,2025-07-25
ORLY,105.94,2025-07-25
ST,105.93,2025-07-25
GLPG,105.93,2025-07-25
SONY,105.92,2025-07-25
RF,105.92,2025-07-25
BRDG,105.91,2025-07-25
SIVR,105.9,2025-07-25
AIVC,105.89,2025-07-25
LEVI,105.89,2025-07-25
RNW,105.89,2025-07-25
FFOG,105.88,2025-07-25
TPTA,105.88,2025-07-25
WRLD,105.88,2025-07-25
GLW,105.87,2025-07-25
AMZN,105.85,2025-07-25
SLAB,105.83,2025-07-25
CLOD,105.81,2025-07-25
IIIV,105.81,2025-07-25
CMA,105.8,2025-07-25
CUBI,105.79,2025-07-25
DAKT,105.78,2025-07-25
IXN,105.76,2025-07-25
MMLG,105.76,2025-07-25
TDIV,105.75,2025-07-25
EMF,105.75,2025-07-25
LIMI,105.75,2025-07-25
SLV,105.74,2025-07-25
NTGR,105.73,2025-07-25
WULF,105.73,2025-07-25
LSGR,105.73,2025-07-25
SFD,105.72,2025-07-25
UTG,105.72,2025-07-25
AORT,105.71,2025-07-25
TGS,105.7,2025-07-25
CME,105.7,2025-07-25
DXR,105.7,2025-07-25
SKYY,105.69,2025-07-25
OPPE,105.68,2025-07-25
FMET,105.68,2025-07-25
CYBR,105.67,2025-07-25
DE,105.66,2025-07-25
VRNS,105.64,2025-07-25
SPTE,105.64,2025-07-25
MELI,105.63,2025-07-25
UIVM,105.63,2025-07-25
HBTC,105.61,2025-07-25
FWONA,105.61,2025-07-25
TCHI,105.6,2025-07-25
MUSQ,105.59,2025-07-25
SPR,105.59,2025-07-25
CENTA,105.58,2025-07-25
PTON,105.54,2025-07-25
IBUY,105.54,2025-07-25
TASK,105.51,2025-07-25
WBS,105.5,2025-07-25
WB,105.49,2025-07-25
IDRV,105.49,2025-07-25
GGRW,105.49,2025-07-25
KALU,105.48,2025-07-25
BETH,105.47,2025-07-25
CGGR,105.45,2025-07-25
MSB,105.43,2025-07-25
PIPR,105.43,2025-07-25
ATOM,105.43,2025-07-25
YPF,105.42,2025-07-25
PEPS,105.4,2025-07-25
PAAS,105.39,2025-07-25
ILCG,105.37,2025-07-25
AVUQ,105.34,2025-07-25
JKS,105.32,2025-07-25
BBU,105.32,2025-07-25
DTCR,105.29,2025-07-25
IVW,105.29,2025-07-25
NULG,105.29,2025-07-25
EL,105.29,2025-07-25
TEF,105.28,2025-07-25
SPYG,105.27,2025-07-25
VOOG,105.27,2025-07-25
IONS,105.27,2025-07-25
XOVR,105.26,2025-07-25
RCKY,105.25,2025-07-25
FLTW,105.24,2025-07-25
PHAR,105.23,2025-07-25
GFF,105.22,2025-07-25
ASO,105.2,2025-07-25
FCOM,105.2,2025-07-25
EFXT,105.2,2025-07-25
GBUG,105.19,2025-07-25
VCLN,105.16,2025-07-25
EGGQ,105.16,2025-07-25
VOX,105.15,2025-07-25
MULL,105.14,2025-07-25
IDMO,105.14,2025-07-25
WAR,105.14,2025-07-25
RND,105.13,2025-07-25
SMP,105.12,2025-07-25
TRIP,105.11,2025-07-25
NRIM,105.11,2025-07-25
SKYT,105.1,2025-07-25
DLO,105.09,2025-07-25
CSGP,105.09,2025-07-25
DISV,105.09,2025-07-25
MUU,105.08,2025-07-25
PLOW,105.08,2025-07-25
DGII,105.07,2025-07-25
KWEB,105.06,2025-07-25
HCI,105.05,2025-07-25
UCC,105.05,2025-07-25
ROBT,105.05,2025-07-25
BLKC,105.05,2025-07-25
TDF,105.03,2025-07-25
VOT,105.02,2025-07-25
SCHC,105.0,2025-07-25
QGRW,104.99,2025-07-25
SST,104.98,2025-07-25
XSD,104.97,2025-07-25
SEIM,104.97,2025-07-25
NOC,104.96,2025-07-25
UNM,104.94,2025-07-25
ASND,104.93,2025-07-25
CDNS,104.92,2025-07-25
BUYZ,104.92,2025-07-25
LRNZ,104.91,2025-07-25
ADIV,104.9,2025-07-25
MKL,104.9,2025-07-25
MGK,104.89,2025-07-25
HSII,104.89,2025-07-25
EMCS,104.89,2025-07-25
NIKL,104.88,2025-07-25
GTEK,104.86,2025-07-25
JHG,104.86,2025-07-25
GIL,104.85,2025-07-25
CING,104.84,2025-07-25
FNDC,104.84,2025-07-25
AGCO,104.84,2025-07-25
SOXQ,104.84,2025-07-25
VUG,104.83,2025-07-25
TBI,104.83,2025-07-25
TSL,104.82,2025-07-25
LGL,104.82,2025-07-25
CSTM,104.81,2025-07-25
PLTY,104.79,2025-07-25
KR,104.78,2025-07-25
LSBK,104.74,2025-07-25
XPND,104.73,2025-07-25
PANG,104.71,2025-07-25
CMI,104.71,2025-07-25
GRND,104.71,2025-07-25
GK,104.71,2025-07-25
IUSG,104.7,2025-07-25
RAMP,104.7,2025-07-25
ENDW,104.69,2025-07-25
JPY,104.67,2025-07-25
IBM,104.66,2025-07-25
MU,104.66,2025-07-25
SSII,104.63,2025-07-25
IMOM,104.61,2025-07-25
STEL,104.61,2025-07-25
FDP,104.58,2025-07-25
KSS,104.58,2025-07-25
IIIN,104.57,2025-07-25
FSZ,104.57,2025-07-25
DINO,104.57,2025-07-25
IWP,104.56,2025-07-25
FBOT,104.56,2025-07-25
ADPV,104.56,2025-07-25
CBNA,104.55,2025-07-25
XIDV,104.54,2025-07-25
RMD,104.54,2025-07-25
CWCO,104.52,2025-07-25
SMID,104.52,2025-07-25
RRBI,104.51,2025-07-25
FBCG,104.5,2025-07-25
NBDS,104.5,2025-07-25
DRUP,104.5,2025-07-25
LUV,104.5,2025-07-25
CALM,104.49,2025-07-25
TSEL,104.48,2025-07-25
IPKW,104.48,2025-07-25
IYZ,104.48,2025-07-25
ATEN,104.47,2025-07-25
SFY,104.46,2025-07-25
IMO,104.45,2025-07-25
MVPL,104.44,2025-07-25
QTJL,104.42,2025-07-25
GLTR,104.42,2025-07-25
SMFG,104.42,2025-07-25
PDN,104.41,2025-07-25
CEF,104.41,2025-07-25
WHG,104.41,2025-07-25
NXE,104.4,2025-07-25
TCX,104.38,2025-07-25
OMF,104.38,2025-07-25
FKU,104.38,2025-07-25
EWT,104.38,2025-07-25
EXI,104.34,2025-07-25
COPY,104.34,2025-07-25
BSET,104.34,2025-07-25
TCHP,104.33,2025-07-25
EFFI,104.29,2025-07-25
IFV,104.29,2025-07-25
MCK,104.28,2025-07-25
GB,104.27,2025-07-25
HSBH,104.27,2025-07-25
IWF,104.25,2025-07-25
MTUM,104.24,2025-07-25
XLI,104.24,2025-07-25
GEN,104.23,2025-07-25
TXG,104.23,2025-07-25
VONG,104.22,2025-07-25
PJFG,104.21,2025-07-25
PATK,104.2,2025-07-25
PATN,104.2,2025-07-25
LCLG,104.19,2025-07-25
E,104.18,2025-07-25
DFIS,104.18,2025-07-25
HFGO,104.18,2025-07-25
NBXG,104.18,2025-07-25
PAVE,104.17,2025-07-25
TEK,104.16,2025-07-25
PKB,104.15,2025-07-25
LECO,104.15,2025-07-25
GENW,104.13,2025-07-25
AVDS,104.13,2025-07-25
GARP,104.13,2025-07-25
BBSI,104.13,2025-07-25
SPUC,104.12,2025-07-25
NMR,104.12,2025-07-25
KNSA,104.11,2025-07-25
GVIP,104.11,2025-07-25
ASHS,104.11,2025-07-25
FTC,104.11,2025-07-25
V,104.11,2025-07-25
PRDO,104.1,2025-07-25
WNDY,104.1,2025-07-25
BCV,104.08,2025-07-25
CAMT,104.07,2025-07-25
QTOP,104.07,2025-07-25
CRL,104.05,2025-07-25
SIBN,104.04,2025-07-25
EEX,104.04,2025-07-25
