Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,pct_below_52wh,pct_of_52wh
206,SLSR,10.04,116944.0,Basic Materials,Other Precious Metals & Mining,96.0,94.0,96.0,95.0,131632.0,260260.0,11.43,2.5,1675645184.0,No,12.160979877515315,87.83902012248468
207,NVRI,19.34,681417.0,Industrials,Waste Management,96.0,76.0,96.0,96.0,1803355.0,1378270.0,19.42,4.72,1560708736.0,No,0.4119464469619044,99.5880535530381
208,RLAY,8.92,3407502.0,Healthcare,Biotechnology,96.0,80.0,92.0,97.0,2328352.0,2531570.0,9.04,1.77,1546035712.0,No,1.3274336283185755,98.67256637168143
209,FTAI,272.61,1117991.0,Industrials,Rental & Leasing Services,96.0,87.0,97.0,95.0,1371586.0,1707170.0,310.0,81.45,27962404864.0,No,12.061290322580641,87.93870967741935
210,EKSO,10.41,286330.0,Healthcare,Medical Instruments & Supplies,96.0,92.0,98.0,98.0,2178759.0,194820.0,12.7,2.73,37092412.0,No,18.03149606299212,81.96850393700788
213,GILT,18.46,1451249.0,Technology,Communication Equipment,96.0,96.0,93.0,96.0,749432.0,1012430.0,20.38,5.3,1350526336.0,No,9.421000981354261,90.57899901864575
214,KRMN,95.36,1484969.0,Industrials,Aerospace & Defense,96.0,64.0,84.0,95.0,1860695.0,1486970.0,118.38,25.02,12618267648.0,No,19.445852339922283,80.55414766007772
215,AGMI,75.17,3808.0,ETF,ETF,96.0,83.0,96.0,95.0,5421.0,12360.0,91.8,25.85,,No,18.115468409586054,81.88453159041394
216,ISSC,19.59,277019.0,Industrials,Aerospace & Defense,96.0,77.0,98.0,73.0,503980.0,401710.0,22.6,5.3,348277760.0,No,13.318584070796465,86.68141592920352
217,IE,17.17,1641524.0,Basic Materials,Copper,96.0,60.0,91.0,94.0,2024622.0,2307190.0,21.55,4.5,2484752896.0,No,20.32482598607888,79.67517401392112
220,SIL,97.39,3661099.0,ETF,ETF,96.0,84.0,96.0,94.0,3732442.0,7436420.0,119.24,33.11,,No,18.324387789332437,81.67561221066757
221,TAYD,80.1,95713.0,Industrials,Specialty Industrial Machinery,96.0,92.0,97.0,94.0,19332.0,37830.0,82.07,29.5,252564752.0,No,2.40038991105154,97.59961008894847
224,VPG,55.98,404201.0,Technology,Scientific & Technical Instruments,96.0,97.0,96.0,96.0,219427.0,483860.0,56.13,18.57,743363200.0,No,0.26723677177980704,99.7327632282202
228,DRD,32.98,213726.0,Basic Materials,Gold,96.0,56.0,91.0,96.0,436070.0,492860.0,39.37,10.17,2853575936.0,No,16.230632461264925,83.76936753873507
229,TSMU,56.03,102050.0,ETF,ETF,96.0,90.0,91.0,94.0,75970.0,80810.0,57.7,10.3,,No,2.8942807625649944,97.10571923743501
231,WLDN,115.2,389036.0,Industrials,Engineering & Construction,96.0,50.0,86.0,82.0,265757.0,300880.0,137.0,30.43,1699186304.0,No,15.912408759124085,84.08759124087591
232,SPHR,93.21,402624.0,Communication Services,Entertainment,96.0,56.0,89.0,96.0,775985.0,607070.0,101.89,23.89,3355505408.0,No,8.518991068799693,91.48100893120031
233,FTCI,9.5,41398.0,Technology,Solar,96.0,5.0,72.0,95.0,201118.0,86240.0,12.75,2.13,141933872.0,No,25.49019607843137,74.50980392156863
236,FIX,1230.26,232024.0,Industrials,Engineering & Construction,96.0,92.0,87.0,94.0,581693.0,350410.0,1230.26,276.44,43405361152.0,No,0.0,100.0
237,CSTM,24.74,1032504.0,Basic Materials,Aluminum,96.0,95.0,96.0,95.0,1302049.0,1519970.0,25.15,7.33,3452195328.0,No,1.6302186878727642,98.36978131212723
238,GSAT,57.65,516878.0,Communication Services,Telecom Services,96.0,17.0,75.0,96.0,826186.0,630620.0,74.88,17.24,7312235008.0,No,23.010149572649567,76.98985042735043
239,GFI,53.51,3393865.0,Basic Materials,Gold,96.0,91.0,94.0,94.0,3386073.0,5021040.0,61.64,17.64,48157798400.0,No,13.189487345879304,86.8105126541207
240,INDV,34.36,1502971.0,Healthcare,Drug Manufacturers - Specialty & Generic,96.0,18.0,63.0,91.0,2340813.0,1650160.0,38.0,7.62,4295839744.0,No,9.578947368421053,90.42105263157895
241,UPB,26.2,517253.0,Healthcare,Biotechnology,96.0,15.0,67.0,93.0,580942.0,641940.0,33.68,5.14,1415811200.0,No,22.209026128266036,77.79097387173397
242,ENTA,13.51,160581.0,Healthcare,Biotechnology,96.0,21.0,87.0,95.0,305185.0,186100.0,17.15,4.09,392040224.0,No,21.224489795918362,78.77551020408163
243,ERO,30.61,2916467.0,Basic Materials,Copper,96.0,72.0,95.0,96.0,1589737.0,3072360.0,39.8,9.3,3188159232.0,No,23.09045226130653,76.90954773869348
244,NXT,121.37,1884139.0,Technology,Solar,96.0,97.0,66.0,96.0,2055201.0,2809410.0,131.59,36.06,18252187648.0,No,7.766547610000758,92.23345238999924
245,GLW,122.16,11014244.0,Technology,Electronic Components,96.0,97.0,94.0,95.0,7099631.0,12477510.0,122.56,37.31,104735145984.0,No,0.3263707571801613,99.67362924281984
246,ENGN,9.55,416110.0,Healthcare,Biotechnology,96.0,86.0,95.0,97.0,1327170.0,540890.0,12.25,2.65,639703488.0,No,22.040816326530607,77.9591836734694
247,B,45.16,13196247.0,Basic Materials,Gold,96.0,18.0,93.0,95.0,16403447.0,22156090.0,54.69,16.92,76386156544.0,No,17.42548912049735,82.57451087950265
248,GCT,40.25,348665.0,Technology,Software - Infrastructure,96.0,17.0,95.0,94.0,637191.0,593980.0,44.71,11.17,1516059136.0,No,9.975397002907629,90.02460299709237
249,GPRE,13.85,2517571.0,Basic Materials,Chemicals,96.0,98.0,86.0,95.0,1322647.0,1376780.0,14.26,3.14,967215360.0,No,2.8751753155680233,97.12482468443197
250,DGP,209.15,68875.0,,,96.0,94.0,95.0,95.0,38455.0,94120.0,252.75,76.11,,No,17.25024727992087,82.74975272007913
251,IONS,86.5,1835774.0,Healthcare,Biotechnology,96.0,64.0,80.0,96.0,2456913.0,2100320.0,86.74,23.95,14010785792.0,No,0.27668895549918715,99.72331104450082
252,ALNT,65.74,236590.0,Technology,Electronic Components,96.0,89.0,86.0,91.0,160309.0,155370.0,66.43,19.25,1113865344.0,No,1.038687340057221,98.96131265994278
253,AMKR,49.36,4180003.0,Technology,Semiconductor Equipment & Materials,96.0,15.0,92.0,96.0,3672649.0,3542580.0,55.17,14.03,12201467904.0,No,10.531085735000909,89.46891426499909
254,SYRE,35.12,740823.0,Healthcare,Biotechnology,96.0,87.0,96.0,96.0,690786.0,488160.0,35.31,10.91,2725035520.0,No,0.5380911922968135,99.4619088077032
255,PAHC,53.07,613317.0,Healthcare,Drug Manufacturers - Specialty & Generic,96.0,97.0,90.0,95.0,275686.0,295040.0,56.3,16.16,2151177472.0,No,5.73712255772646,94.26287744227353
256,CECO,72.37,202809.0,Industrials,Pollution & Treatment Controls,96.0,94.0,90.0,93.0,289281.0,292140.0,73.37,17.57,2579341568.0,No,1.362954886193267,98.63704511380674
257,MT,61.3,2073776.0,Basic Materials,Steel,96.0,96.0,97.0,95.0,1457806.0,1977760.0,61.36,23.2,46978637824.0,No,0.09778357235984726,99.90221642764016
259,PBYI,6.94,354378.0,Healthcare,Biotechnology,96.0,88.0,94.0,96.0,487454.0,443440.0,7.29,2.58,349714304.0,No,4.8010973936899815,95.19890260631001
260,ASA,66.02,99465.0,Financial Services,Asset Management,96.0,76.0,95.0,95.0,111224.0,203680.0,78.21,23.93,1240380800.0,No,15.586242168520648,84.41375783147936
262,GREEL,20.17,2668.0,,,96.0,67.0,86.0,97.0,6586.0,6070.0,22.05,6.33,,No,8.526077097505665,91.47392290249434
263,SCCO,200.04,1789205.0,Basic Materials,Copper,96.0,96.0,95.0,96.0,1741920.0,3379780.0,218.81,72.86,163852763136.0,No,8.578218545770309,91.42178145422969
264,RFIL,11.41,249121.0,Industrials,Electrical Equipment & Parts,96.0,98.0,95.0,92.0,159952.0,158430.0,12.24,3.39,122244464.0,No,6.781045751633988,93.21895424836602
265,KLIC,70.92,1729852.0,Technology,Semiconductor Equipment & Materials,96.0,97.0,97.0,96.0,693747.0,875380.0,70.96,26.63,3713583872.0,No,0.056369785794802764,99.94363021420519
266,AAOI,44.3,5381226.0,Technology,Communication Equipment,96.0,90.0,94.0,95.0,5370677.0,6722250.0,49.11,9.71,3024798976.0,No,9.794339238444314,90.20566076155568
268,SII,118.87,138962.0,Financial Services,Asset Management,96.0,88.0,94.0,94.0,214113.0,403030.0,143.0,39.33,3065212672.0,No,16.87412587412587,83.12587412587413
269,JETU,41.58,921.0,ETF,ETF,96.0,95.0,97.0,95.0,1101.0,970.0,41.58,10.45,,No,0.0,100.0
270,SITM,418.69,521717.0,Technology,Semiconductors,96.0,94.0,95.0,96.0,345032.0,447460.0,439.95,105.4,11011512320.0,No,4.832367314467551,95.16763268553244
272,PAAS,55.21,9371137.0,Basic Materials,Gold,96.0,62.0,96.0,94.0,7694608.0,13234980.0,69.99,20.55,23301214208.0,No,21.117302471781677,78.88269752821833
273,DHC,6.37,1783249.0,Real Estate,REIT - Healthcare Facilities,96.0,93.0,95.0,95.0,1272442.0,1552260.0,6.39,2.0,1542476160.0,No,0.3129890453834049,99.6870109546166
274,KEP,21.56,429603.0,Utilities,Utilities - Regulated Electric,96.0,95.0,93.0,89.0,545713.0,687230.0,23.41,7.04,27681490944.0,No,7.9026057240495575,92.09739427595044
275,DBI,6.95,732596.0,Consumer Cyclical,Footwear & Accessories,96.0,18.0,97.0,97.0,1189754.0,964200.0,8.75,2.17,344970816.0,No,20.57142857142857,79.42857142857143
276,TSMX,63.4,981911.0,ETF,ETF,96.0,91.0,88.0,94.0,537554.0,708370.0,65.03,12.15,,No,2.5065354451791517,97.49346455482085
277,ROIV,25.82,23838229.0,Healthcare,Biotechnology,96.0,91.0,89.0,96.0,6957800.0,4999270.0,25.92,8.73,17957593088.0,No,0.3858024691358079,99.61419753086419
278,AXGN,34.93,816145.0,Healthcare,Medical Devices,96.0,72.0,95.0,97.0,934218.0,1146500.0,36.0,9.22,1752410752.0,No,2.9722222222222228,97.02777777777779
279,CING,7.7,525912.0,Healthcare,Biotechnology,96.0,98.0,98.0,94.0,216357.0,417040.0,7.75,3.2,57336400.0,No,0.6451612903225784,99.35483870967742
281,UCTT,48.29,617839.0,Technology,Semiconductor Equipment & Materials,96.0,98.0,97.0,96.0,747911.0,1062940.0,48.66,16.66,2191742464.0,No,0.7603781339909524,99.23962186600905
282,MAMA,16.0,860903.0,Consumer Defensive,Packaged Foods,96.0,96.0,95.0,95.0,434377.0,494330.0,16.68,5.5,650453376.0,No,4.0767386091127085,95.92326139088729
285,KYMR,79.59,589906.0,Healthcare,Biotechnology,95.0,63.0,91.0,95.0,981180.0,794840.0,103.0,19.45,6367121920.0,No,22.728155339805824,77.27184466019418
286,EPRX,8.35,265039.0,Healthcare,Biotechnology,95.0,90.0,95.0,91.0,160555.0,172800.0,9.32,2.68,427829184.0,No,10.40772532188842,89.59227467811158
287,UGL,70.63,4307937.0,ETF,ETF,95.0,93.0,95.0,95.0,5621131.0,15910260.0,90.4,26.59,,No,21.869469026548682,78.13053097345131
288,VRTL,68.76,86371.0,ETF,ETF,95.0,95.0,16.0,91.0,95503.0,85300.0,84.42,7.57,,No,18.550106609808097,81.4498933901919
291,GOEX,89.99,261809.0,ETF,ETF,95.0,66.0,94.0,95.0,46945.0,86840.0,109.01,31.8,,No,17.44794055591231,82.55205944408769
292,AA,59.16,5768392.0,Basic Materials,Aluminum,95.0,16.0,97.0,95.0,7132191.0,8836070.0,66.95,21.53,15320311808.0,No,11.635548917102325,88.36445108289767
293,BTU,36.92,3089730.0,Energy,Thermal Coal,95.0,89.0,89.0,96.0,2808614.0,2897860.0,39.95,9.61,4489472000.0,No,7.584480600750941,92.41551939924906
296,RDNW,5.68,101583.0,Consumer Cyclical,Auto & Truck Dealerships,95.0,19.0,93.0,98.0,49406.0,33230.0,6.58,1.46,216223424.0,No,13.677811550151981,86.32218844984801
297,EFXT,17.83,226933.0,Energy,Oil & Gas Equipment & Services,95.0,93.0,94.0,95.0,500973.0,478940.0,19.65,6.18,2185399040.0,No,9.262086513994912,90.73791348600508
298,EQX,14.56,8674065.0,Basic Materials,Gold,95.0,50.0,93.0,96.0,9848637.0,13491850.0,17.4,5.59,11426344960.0,No,16.32183908045976,83.67816091954023
300,PILL,12.64,76543.0,ETF,ETF,95.0,30.0,96.0,96.0,140270.0,112980.0,13.39,3.62,,No,5.6011949215832715,94.39880507841673
302,RERE,5.86,651090.0,Consumer Cyclical,Internet Retail,95.0,56.0,95.0,93.0,1519808.0,1187510.0,6.47,2.0,1301200128.0,No,9.428129829984536,90.57187017001547
304,NATR,26.33,126438.0,Consumer Defensive,Packaged Foods,95.0,94.0,98.0,94.0,141922.0,172970.0,26.96,11.01,464344096.0,No,2.336795252225529,97.66320474777447
305,OESX,14.0,130011.0,Industrials,Electrical Equipment & Parts,95.0,7.0,97.0,96.0,67522.0,83510.0,18.64,5.5,56432180.0,No,24.892703862660948,75.10729613733905
306,DC,6.03,985181.0,Basic Materials,Gold,95.0,67.0,95.0,90.0,1298668.0,1525050.0,7.25,2.4,682970432.0,No,16.827586206896548,83.17241379310344
307,NEM,115.32,9063156.0,Basic Materials,Gold,95.0,74.0,94.0,93.0,9674229.0,12905120.0,134.88,41.23,126673215488.0,No,14.501779359430609,85.49822064056939
309,UEC,16.12,9868478.0,Energy,Uranium,95.0,85.0,87.0,92.0,11049763.0,13481670.0,20.34,3.85,7792044032.0,No,20.7472959685349,79.2527040314651
310,SA,30.0,700758.0,Basic Materials,Gold,95.0,17.0,92.0,94.0,1181009.0,1667800.0,37.99,9.4,3196622592.0,No,21.03185048697026,78.96814951302974
311,STRT,90.47,59472.0,Consumer Cyclical,Auto Parts,95.0,93.0,92.0,84.0,49942.0,33950.0,92.34,31.57,378641472.0,No,2.0251245397444277,97.97487546025557
313,GDXJ,128.56,5023415.0,ETF,ETF,95.0,75.0,94.0,94.0,5990098.0,9198590.0,152.24,47.29,,No,15.554387808723073,84.44561219127694
314,AEIS,273.26,487850.0,Industrials,Electrical Equipment & Parts,95.0,94.0,85.0,95.0,556680.0,1231980.0,277.15,75.01,10314332160.0,No,1.4035720728847147,98.59642792711529
315,TSMG,30.51,107115.0,ETF,ETF,95.0,91.0,84.0,93.0,68668.0,108440.0,31.25,6.02,,No,2.367999999999995,97.632
316,NG,9.19,7147796.0,Basic Materials,Gold,95.0,14.0,81.0,92.0,3218534.0,6511500.0,12.09,2.26,3750374144.0,No,23.9867659222498,76.0132340777502
318,THR,50.42,505039.0,Industrials,Specialty Industrial Machinery,95.0,97.0,97.0,96.0,323272.0,436270.0,51.54,23.05,1656048128.0,No,2.173069460613111,97.8269305393869
319,EXAS,103.18,4696327.0,Healthcare,Diagnostics & Research,95.0,54.0,95.0,97.0,5279863.0,2174910.0,103.42,38.81,19595624448.0,No,0.23206343067104515,99.76793656932895
320,CNL,16.28,35830.0,Basic Materials,Gold,95.0,83.0,95.0,93.0,60911.0,89460.0,21.24,5.56,1504826496.0,No,23.35216572504707,76.64783427495293
321,KGC,32.09,11059876.0,Basic Materials,Gold,95.0,68.0,91.0,93.0,9846375.0,16149390.0,39.11,10.32,39230783488.0,No,17.949373561748907,82.0506264382511
322,LTRX,6.18,1267876.0,Technology,Communication Equipment,95.0,70.0,91.0,96.0,793139.0,2331520.0,8.24,1.91,245296704.0,No,25.000000000000007,75.0
323,ASX,20.89,17971707.0,Technology,Semiconductors,95.0,92.0,91.0,96.0,7170421.0,9604250.0,21.41,6.94,45687353344.0,No,2.428771602055112,97.57122839794489
324,KEN,73.26,6750.0,Utilities,Utilities - Independent Power Producers,95.0,77.0,92.0,93.0,13188.0,17190.0,77.0,27.1,3820526592.0,No,4.8571428571428505,95.14285714285715
325,PANL,8.71,749879.0,Industrials,Marine Shipping,95.0,96.0,97.0,94.0,488521.0,802970.0,9.17,3.93,568257088.0,No,5.016357688113404,94.9836423118866
327,ALGT,114.79,1481327.0,Industrials,Airlines,95.0,95.0,96.0,97.0,414700.0,615300.0,117.25,39.8,2102215424.0,No,2.0980810234541525,97.90191897654584
328,BWAY,21.78,29235.0,Healthcare,Medical Devices,95.0,25.0,92.0,94.0,92501.0,112050.0,25.65,7.84,431593536.0,No,15.087719298245606,84.9122807017544
329,SETM,34.4,326620.0,ETF,ETF,95.0,68.0,94.0,93.0,391734.0,806690.0,40.55,11.48,,No,15.166461159062884,84.83353884093712
330,COPX,84.68,4763369.0,ETF,ETF,95.0,85.0,94.0,95.0,4130452.0,10606820.0,99.99,30.77,,No,15.311531153115302,84.6884688468847
332,EGO,39.02,1641283.0,Basic Materials,Gold,95.0,59.0,95.0,93.0,1966609.0,3611860.0,51.16,13.29,7878535168.0,No,23.72947615324471,76.2705238467553
333,SLDB,6.52,1838478.0,Healthcare,Biotechnology,95.0,90.0,97.0,46.0,1034836.0,862560.0,7.37,2.41,507974752.0,No,11.533242876526465,88.46675712347354
334,KMT,40.32,2008204.0,Industrials,Tools & Accessories,95.0,97.0,96.0,96.0,983988.0,1552630.0,40.9,17.3,3073737472.0,No,1.4180929095354482,98.58190709046455
335,FOLD,14.3,24384326.0,Healthcare,Biotechnology,95.0,35.0,96.0,96.0,10689506.0,6855550.0,14.38,5.51,4485966848.0,No,0.5563282336578587,99.44367176634215
336,TCMD,27.91,243522.0,Healthcare,Medical Devices,95.0,13.0,79.0,96.0,382542.0,228050.0,31.38,8.61,623386112.0,No,11.057998725302737,88.94200127469726
337,ELA,13.35,67082.0,Consumer Cyclical,Luxury Goods,95.0,49.0,93.0,96.0,89218.0,85180.0,15.11,5.1,346636480.0,No,11.647915287888814,88.35208471211119
338,AEHR,26.39,799674.0,Technology,Semiconductor Equipment & Materials,95.0,80.0,50.0,88.0,885783.0,1031510.0,34.35,6.27,808255552.0,No,23.17321688500728,76.82678311499272
339,DFTX,16.9,1159142.0,Healthcare,Biotechnology,95.0,93.0,95.0,93.0,1950734.0,1899400.0,18.7,4.7,1643004288.0,No,9.625668449197864,90.37433155080214
342,SIMO,128.06,450157.0,Technology,Semiconductors,95.0,71.0,90.0,94.0,548073.0,857030.0,133.78,37.21,4351948800.0,No,4.275676483779338,95.72432351622066
343,ARRY,11.86,4721728.0,Technology,Solar,95.0,97.0,94.0,96.0,6307981.0,5889490.0,12.05,3.76,1811588352.0,No,1.5767634854771888,98.42323651452281
344,KF,47.59,5596.0,Financial Services,Asset Management,95.0,92.0,90.0,93.0,17578.0,13820.0,48.7,18.15,198552576.0,No,2.279260780287473,97.72073921971253
345,LMTL,48.72,7967.0,ETF,ETF,95.0,98.0,96.0,95.0,18070.0,29510.0,52.04,24.58,,No,6.379707916986933,93.62029208301307
346,ION,57.28,7427.0,ETF,ETF,95.0,28.0,94.0,94.0,11719.0,19030.0,66.0,20.72,,No,13.212121212121211,86.7878787878788
347,MATV,14.55,373062.0,Basic Materials,Specialty Chemicals,95.0,92.0,93.0,94.0,306662.0,271860.0,14.95,4.34,795610176.0,No,2.675585284280927,97.32441471571907
348,SGDJ,95.09,74944.0,ETF,ETF,95.0,76.0,93.0,94.0,96152.0,191040.0,113.0,36.29,,No,15.849557522123892,84.15044247787611
349,BNKU,39.1,18848.0,ETF,ETF,95.0,71.0,94.0,94.0,19140.0,16950.0,39.41,8.51,,No,0.7866023851814138,99.21339761481859
350,TEVA,34.69,6381358.0,Healthcare,Drug Manufacturers - Specialty & Generic,95.0,75.0,94.0,96.0,10822373.0,14494070.0,37.35,12.47,40487874560.0,No,7.121820615796529,92.87817938420348
351,RILYG,22.69,3918.0,,,95.0,79.0,89.0,74.0,25922.0,29070.0,23.65,6.12,,No,4.0591966173361405,95.94080338266386
352,PARR,43.3,630693.0,Energy,Oil & Gas Refining & Marketing,95.0,93.0,79.0,92.0,1211654.0,1002550.0,48.4,11.86,2200275968.0,No,10.537190082644631,89.46280991735537
353,KALU,138.51,297570.0,Basic Materials,Aluminum,95.0,87.0,95.0,95.0,183086.0,203920.0,143.02,46.81,2244728320.0,No,3.153405118165305,96.84659488183469
354,TIGO,66.95,1700046.0,Communication Services,Telecom Services,95.0,97.0,95.0,91.0,996701.0,979770.0,67.26,25.5,11186339840.0,No,0.46089800773119577,99.53910199226881
355,SSRM,24.16,3136400.0,Basic Materials,Gold,95.0,80.0,87.0,92.0,3050062.0,4770680.0,28.81,8.65,4924941312.0,No,16.140229087122524,83.85977091287748
356,MIRM,100.47,560799.0,Healthcare,Biotechnology,95.0,94.0,94.0,93.0,768244.0,797360.0,105.74,36.88,6016139776.0,No,4.98392282958199,95.01607717041801
357,DAN,31.69,863786.0,Consumer Cyclical,Auto Parts,95.0,94.0,95.0,94.0,1821049.0,1434360.0,31.81,10.11,3702576128.0,No,0.3772398616787094,99.62276013832128
358,GBUG,48.24,74203.0,ETF,ETF,95.0,69.0,93.0,94.0,114832.0,259330.0,57.0,18.39,,No,15.368421052631575,84.63157894736842
359,COPJ,44.87,214515.0,ETF,ETF,95.0,74.0,90.0,94.0,195272.0,574670.0,53.95,16.22,,No,16.830398517145515,83.16960148285449
360,AVDL,21.69,1076531.0,Healthcare,Drug Manufacturers - Specialty & Generic,95.0,50.0,78.0,93.0,1879170.0,959320.0,23.57,6.38,2128905472.0,No,7.976240984302074,92.02375901569792
361,VERA,43.5,978601.0,Healthcare,Biotechnology,95.0,11.0,97.0,96.0,1456460.0,959840.0,56.05,18.53,3087929600.0,No,22.390722569134695,77.60927743086529
362,SQM,71.48,1046938.0,Basic Materials,Specialty Chemicals,95.0,18.0,95.0,95.0,1661350.0,1797290.0,86.13,29.36,20417392640.0,No,17.009172181585967,82.99082781841403
363,WFRD,105.51,1362333.0,Energy,Oil & Gas Equipment & Services,95.0,94.0,95.0,95.0,1017468.0,1400350.0,106.41,36.73,7568236032.0,No,0.845785170566668,99.15421482943333
364,LBRT,25.23,6816553.0,Energy,Oil & Gas Equipment & Services,95.0,97.0,94.0,96.0,4049568.0,6985050.0,27.21,9.5,4088559872.0,No,7.276736493936055,92.72326350606394
365,GH,101.85,1795965.0,Healthcare,Diagnostics & Research,95.0,14.0,62.0,96.0,2142678.0,2130260.0,120.74,34.88,13227709440.0,No,15.645188007288388,84.3548119927116
366,MOD,215.72,1871992.0,Consumer Cyclical,Auto Parts,95.0,98.0,94.0,92.0,1413186.0,2049160.0,220.41,64.79,11357348864.0,No,2.1278526382650504,97.87214736173495
368,FBIOP,11.99,5361.0,Healthcare,Biotechnology,95.0,94.0,97.0,93.0,22413.0,17390.0,12.98,4.72,64360760.0,No,7.6271186440677985,92.37288135593221
369,SEB,5434.73,28271.0,Industrials,Conglomerates,95.0,91.0,95.0,91.0,14808.0,19500.0,5550.0,2437.0,5212960256.0,No,2.076936936936945,97.92306306306305
370,RING,83.1,320760.0,ETF,ETF,95.0,72.0,93.0,93.0,557493.0,935470.0,98.0,31.95,,No,15.204081632653066,84.79591836734693
371,XOMX,43.42,31578.0,ETF,ETF,95.0,98.0,97.0,95.0,25578.0,44070.0,43.86,22.13,,No,1.003191974464199,98.9968080255358
372,EDC,70.54,217115.0,ETF,ETF,95.0,90.0,90.0,93.0,123783.0,230890.0,74.25,20.13,,No,4.996632996632988,95.00336700336702
373,CALY,15.01,2381962.0,Consumer Cyclical,Leisure,95.0,88.0,96.0,91.0,3179677.0,3128390.0,16.65,5.42,2760093440.0,No,9.849849849849845,90.15015015015015
374,LUV,54.26,10729401.0,Industrials,Airlines,95.0,96.0,97.0,94.0,9709478.0,12499750.0,54.7,23.82,28496685056.0,No,0.8043875685557675,99.19561243144423
375,MTSI,235.87,2090339.0,Technology,Semiconductors,95.0,97.0,96.0,95.0,1288400.0,1500730.0,240.85,84.0,17692817408.0,No,2.067676977371804,97.9323230226282
376,RILYZ,15.62,26824.0,,,95.0,94.0,96.0,83.0,60540.0,49930.0,17.79,4.86,,No,12.197863968521641,87.80213603147835
377,DMAT,31.93,26001.0,ETF,ETF,95.0,70.0,93.0,93.0,35696.0,78150.0,36.39,12.05,,No,12.25611431712009,87.7438856828799
378,SNCY,21.84,2078662.0,Industrials,Airlines,95.0,98.0,97.0,95.0,1277929.0,1555160.0,22.12,8.1,1164429696.0,No,1.2658227848101316,98.73417721518987
379,SHLS,10.29,5095313.0,Technology,Solar,94.0,90.0,70.0,96.0,4082260.0,3967790.0,11.36,2.71,1722426752.0,No,9.419014084507046,90.58098591549295
380,BBC,40.87,22725.0,ETF,ETF,94.0,62.0,92.0,95.0,27880.0,22370.0,44.1,13.42,,No,7.324263038548762,92.67573696145124
382,LINT,45.9,78678.0,ETF,ETF,94.0,96.0,,,61322.0,170750.0,57.26,23.87,,No,19.8393293747817,80.1606706252183
383,GDX,97.39,19627607.0,ETF,ETF,94.0,75.0,93.0,93.0,26362254.0,43916030.0,113.5,38.58,,No,14.193832599118942,85.80616740088107
384,VLRS,10.45,812015.0,Industrials,Airlines,94.0,87.0,96.0,94.0,581450.0,811630.0,10.58,3.49,1200704768.0,No,1.2287334593572852,98.77126654064271
